elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.105444,0,0,0,0,0,0,0,0
0.106813,0,0,0,0,0,0,0,0
0.108180,0,0,0,0,0,0,0,0
0.109548,0,0,0,0,0,0,0,0
0.110960,0,0,0,0,0,0,0,0
0.112321,0,0,0,0,0,0,0,0
0.113681,0,0,0,0,0,0,0,0
0.115041,0,0,0,0,0,0,0,0
0.116478,0,0,0,0,0,0,0,0
0.117838,0,0,0,0,0,0,0,0
0.119197,0,0,0,0,0,0,0,0
0.120599,0,0,0,0,0,0,0,0
0.121958,0,0,0,0,0,0,0,0
0.123317,0,0,0,0,0,0,0,0
0.124672,0,0,0,0,0,0,0,0
0.126095,0,0,0,0,0,0,0,0
0.127733,0,0,0,0,0,0,0,0
0.129391,0,0,0,0,0,0,0,0
0.130845,0,0,0,0,0,0,0,0
0.132254,0,0,0,0,0,0,0,0
0.133659,0,0,0,0,0,0,0,0
0.135060,0,0,0,0,0,0,0,0
0.136616,0,0,0,0,0,0,0,0
0.138032,0,0,0,0,0,0,0,0
0.139442,0,0,0,0,0,0,0,0
0.140843,0,0,0,0,0,0,0,0
0.142244,0,0,0,0,0,0,0,0
0.143684,0,0,0,0,0,0,0,0
0.145085,0,0,0,0,0,0,0,0
0.146613,0,0,0,0,0,0,0,0
0.148064,0,0,0,0,0,0,0,0
0.149474,0,0,0,0,0,0,0,0
0.150877,0,0,0,0,0,0,0,0
0.152283,0,0,0,0,0,0,0,0
0.153693,0,0,0,0,0,0,0,0
0.155101,0,0,0,0,0,0,0,0
0.156641,0,0,0,0,0,0,0,0
0.158098,0,0,0,0,0,0,0,0
0.159560,0,0,0,0,0,0,0,0
0.160972,0,0,0,0,0,0,0,0
0.162380,0,0,0,0,0,0,0,0
0.163791,0,0,0,0,0,0,0,0
0.165200,0,0,0,0,0,0,0,0
0.166737,0,0,0,0,0,0,0,0
0.168195,0,0,0,0,0,0,0,0
0.169737,0,0,0,0,0,0,0,0
0.171308,0,0,0,0,0,0,0,0
0.172958,0,0,0,0,0,0,0,0
0.174572,0,0,0,0,0,0,0,0
0.176148,0,0,0,0,0,0,0,0
0.177721,0,0,0,0,0,0,0,0
0.179304,0,0,0,0,0,0,0,0
0.180946,0,0,0,0,0,0,0,0
0.182518,0,0,0,0,0,0,0,0
0.184092,0,0,0,0,0,0,0,0
0.185666,0,0,0,0,0,0,0,0
0.187236,0,0,0,0,0,0,0,0
0.188807,0,0,0,0,0,0,0,0
0.190423,0,0,0,0,0,0,0,0
0.191862,0,0,0,0,0,0,0,0
0.193403,0,0,0,0,0,0,0,0
0.194972,0,0,0,0,0,0,0,0
0.196594,0,0,0,0,0,0,0,0
0.198165,0,0,0,0,0,0,0,0
0.199738,0,0,0,0,0,0,0,0
0.201321,0,0,0,0,0,0,0,0
0.202890,0,0,0,0,0,0,0,0
0.204460,0,0,0,0,0,0,0,0
0.206031,0,0,0,0,0,0,0,0
0.207651,0,0,0,0,0,0,0,0
0.209221,0,0,0,0,0,0,0,0
0.210790,0,0,0,0,0,0,0,0
0.212374,0,0,0,0,0,0,0,0
0.213847,0,0,0,0,0,0,0,0
0.215252,0,0,0,0,0,0,0,0
0.216803,0,0,0,0,0,0,0,0
0.218189,0,0,0,0,0,0,0,0
0.219555,0,0,0,0,0,0,0,0
0.220915,0,0,0,0,0,0,0,0
0.222329,0,0,0,0,0,0,0,0
0.223731,0,0,0,0,0,0,0,0
0.225085,0,0,0,0,0,0,0,0
0.226439,0,0,0,0,0,0,0,0
0.227838,0,0,0,0,0,0,0,0
0.229191,0,0,0,0,0,0,0,0
0.230543,0,0,0,0,0,0,0,0
0.231942,0,0,0,0,0,0,0,0
0.233306,0,0,0,0,0,0,0,0
0.234657,0,0,0,0,0,0,0,0
0.236055,0,0,0,0,0,0,0,0
0.237408,0,0,0,0,0,0,0,0
0.238807,0,0,0,0,0,0,0,0
0.240186,0,0,0,0,0,0,0,0
0.241534,0,0,0,0,0,0,0,0
0.242870,0,0,0,0,0,0,0,0
0.244251,0,0,0,0,0,0,0,0
0.245583,0,0,0,0,0,0,0,0
0.246914,0,0,0,0,0,0,0,0
0.248245,0,0,0,0,0,0,0,0
0.249582,0,0,0,0,0,0,0,0
0.250913,0,0,0,0,0,0,0,0
0.252246,0,0,0,0,0,0,0,0
0.253582,0,0,0,0,0,0,0,0
0.254969,0,0,0,0,0,0,0,0
0.256338,0,0,0,0,0,0,0,0
0.257654,0,0,0,0,0,0,0,0
0.258970,0,0,0,0,0,0,0,0
0.260335,0,0,0,0,0,0,0,0
0.261651,0,0,0,0,0,0,0,0
0.262964,0,0,0,0,0,0,0,0
0.264277,0,0,0,0,0,0,0,0
0.265601,0,0,0,0,0,0,0,0
0.266910,0,0,0,0,0,0,0,0
0.268271,0,0,0,0,0,0,0,0
0.269586,0,0,0,0,0,0,0,0
0.270935,0,0,0,0,0,0,0,0
0.272363,0,0,0,0,0,0,0,0
0.273631,0,0,0,0,0,0,0,0
0.274899,0,0,0,0,0,0,0,0
0.276220,0,0,0,0,0,0,0,0
0.277603,0,0,0,0,0,0,0,0
0.279035,0,0,0,0,0,0,0,0
