elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
1.425873,0,0,104,0
1.427479,0,0,104,0
1.429031,0,0,104,0
1.430600,0,0,104,0
1.432155,0,0,104,0
1.433707,0,0,104,0
1.435305,0,0,104,0
1.436859,0,0,104,0
1.438414,0,0,104,0
1.439968,0,0,104,0
1.441534,0,0,104,0
1.443088,0,0,104,0
1.444642,0,0,104,0
1.446197,0,0,104,0
1.447750,0,0,104,0
1.449302,0,0,104,0
1.450857,0,0,104,0
1.452422,0,0,104,0
1.453971,0,0,104,0
1.455504,0,0,104,0
1.457033,0,0,104,0
1.458633,0,0,104,0
1.460188,0,0,104,0
1.461741,0,0,104,0
1.463309,0,0,104,0
1.464864,0,0,104,0
1.466464,0,0,104,0
1.468019,0,0,104,0
1.469573,0,0,104,0
1.471127,0,0,104,0
1.472673,0,0,104,0
1.474372,0,0,104,0
1.476166,0,0,104,0
1.477572,0,0,104,0
1.478968,0,0,104,0
1.480359,0,0,104,0
1.481749,0,0,104,0
1.483172,0,0,104,0
1.486008,0,0,104,0
1.487399,0,0,104,0
1.488789,0,0,104,0
1.490217,0,0,104,0
1.491607,0,0,104,0
1.492996,0,0,104,0
1.494386,0,0,104,0
1.495776,0,0,104,0
1.497184,0,0,104,0
1.498611,0,0,104,0
1.500001,0,0,104,0
1.501390,0,0,104,0
1.502781,0,0,104,0
1.504170,0,0,104,0
1.505559,0,0,104,0
1.506951,0,0,104,0
1.508484,0,0,104,0
1.510037,0,0,104,0
1.511595,0,0,104,0
1.513149,0,0,104,0
1.514746,0,0,104,0
1.516302,0,0,104,0
1.517855,0,0,104,0
1.519360,0,0,104,0
1.520885,0,0,104,0
1.522484,0,0,104,0
1.524029,0,0,104,0
1.525573,0,0,104,0
1.526991,0,0,104,0
1.528511,0,0,104,0
1.530122,0,0,104,0
1.531489,0,0,104,0
1.532882,0,0,104,0
1.534405,0,0,104,0
1.535951,0,0,104,0
1.537494,0,0,104,0
1.538916,0,0,104,0
1.540360,0,0,104,0
1.541750,0,0,104,0
1.543140,0,0,104,0
1.544527,0,0,104,0
1.545948,0,0,104,0
1.547336,0,0,104,0
1.548850,0,0,104,0
1.550399,0,0,104,0
1.551971,0,0,104,0
1.553518,0,0,104,0
1.555068,0,0,104,0
1.556613,0,0,104,0
1.558156,0,0,104,0
1.559728,0,0,104,0
1.561119,0,0,104,0
1.562689,0,0,104,0
1.564239,0,0,104,0
1.565786,0,0,104,0
1.567335,0,0,104,0
1.568919,0,0,104,0
1.570473,0,0,104,0
1.571884,0,0,104,0
1.573279,0,0,104,0
1.574664,0,0,104,0
1.576045,0,0,104,0
1.577426,0,0,104,0
1.578770,0,0,104,0
1.580287,0,0,104,0
1.581837,0,0,104,0
1.583455,0,0,104,0
1.585005,0,0,104,0
1.586601,0,0,104,0
1.588153,0,0,104,0
1.589704,0,0,104,0
1.591256,0,0,104,0
