elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.104108,0,0,0,0,0,0,0,0,0,0,451211,451019,0,0
0.105542,0,0,0,0,0,0,0,0,0,0,468680,468471,0,0
0.106988,0,0,0,0,0,0,0,0,0,0,472482,472286,0,0
0.108431,0,0,0,0,0,0,0,0,0,0,458922,458749,0,0
0.109907,0,0,0,0,0,0,0,0,0,0,476505,476292,0,0
0.111351,0,0,0,0,0,0,0,0,0,0,457630,457437,0,0
0.112792,0,0,0,0,0,0,0,0,0,0,455561,455368,0,0
0.114233,0,0,0,0,0,0,0,0,0,0,536212,536019,0,0
0.115873,0,0,0,0,0,0,0,0,0,0,484781,484588,0,0
0.117409,0,0,0,0,0,0,0,0,0,0,475338,475154,0,0
0.118861,0,0,0,0,0,0,0,0,0,0,463832,463641,0,0
0.120305,0,0,0,0,0,0,0,0,0,0,459326,459120,0,0
0.121746,0,0,0,0,0,0,0,0,0,0,475879,475686,0,0
0.123191,0,0,0,0,0,0,0,0,0,0,460561,460384,0,0
0.124631,0,0,0,0,0,0,0,0,0,0,552617,552423,0,0
0.126291,0,0,0,0,0,0,0,0,0,0,485879,485668,0,0
0.127786,0,0,0,0,0,0,0,0,0,0,474761,474569,0,0
0.129233,0,0,0,0,0,0,0,0,0,0,484486,484276,0,0
0.130679,0,0,0,0,0,0,0,0,0,0,458886,458721,0,0
0.132116,0,0,0,0,0,0,0,0,0,0,453284,453108,0,0
0.133592,0,0,0,0,0,0,0,0,0,0,470517,470312,0,0
0.135031,0,0,0,0,0,0,0,0,0,0,472600,472408,0,0
0.136703,0,0,0,0,0,0,0,0,0,0,481174,480962,0,0
0.138322,0,0,0,0,0,0,0,0,0,0,485543,485363,0,0
0.139927,0,0,0,0,0,0,0,0,0,0,483975,483784,0,0
0.141573,0,0,0,0,0,0,0,0,0,0,484914,484724,0,0
0.143051,0,0,0,0,0,0,0,0,0,0,473360,473149,0,0
0.144627,0,0,0,0,0,0,0,0,0,0,483924,483743,0,0
0.146232,0,0,0,0,0,0,0,0,0,0,4469463,4469270,0,0
0.151362,0,0,0,0,0,0,0,0,0,0,470715,470597,0,0
0.152809,0,0,0,0,0,0,0,0,0,0,459470,459201,0,0
0.154248,0,0,0,0,0,0,0,0,0,0,455257,455113,0,0
0.155687,0,0,0,0,0,0,0,0,0,0,451550,451316,0,0
0.157157,0,0,0,0,0,0,0,0,0,0,469728,469532,0,0
0.158595,0,0,0,0,0,0,0,0,0,0,459302,459093,0,0
0.160037,0,0,0,0,0,0,0,0,0,0,458687,458503,0,0
0.161495,0,0,0,0,0,0,0,0,0,0,474298,474112,0,0
0.162938,0,0,0,0,0,0,0,0,0,0,457821,457629,0,0
0.164378,0,0,0,0,0,0,0,0,0,0,483891,483752,0,0
0.165853,0,0,0,0,0,0,0,0,0,0,473484,473263,0,0
0.167293,0,0,0,0,0,0,0,0,0,0,452102,451882,0,0
0.168727,0,0,0,0,0,0,0,0,0,0,470663,470471,0,0
0.170144,0,0,0,0,0,0,0,0,0,0,472459,472259,0,0
0.171596,0,0,0,0,0,0,0,0,0,0,471520,471389,0,0
0.173069,0,0,0,0,0,0,0,0,0,0,544547,544297,0,0
0.174708,0,0,0,0,0,0,0,0,0,0,485545,485352,0,0
0.176314,0,0,0,0,0,0,0,0,0,0,483915,483707,0,0
0.177918,0,0,0,0,0,0,0,0,0,0,490466,490273,0,0
0.179542,0,0,0,0,0,0,0,0,0,0,499248,499068,0,0
0.181039,0,0,0,0,0,0,0,0,0,0,477091,476903,0,0
0.182521,0,0,0,0,0,0,0,0,0,0,505854,505774,0,0
0.183963,0,0,0,0,0,0,0,0,0,0,472212,471931,0,0
0.185355,0,0,0,0,0,0,0,0,0,0,468856,468647,0,0
0.186794,0,0,0,0,0,0,0,0,0,0,461279,461068,0,0
0.188189,0,0,0,0,0,0,0,0,0,0,471857,471666,0,0
0.189635,0,0,0,0,0,0,0,0,0,0,463785,463194,0,0
0.191039,0,0,0,0,0,0,0,0,0,0,451334,451144,0,0
0.192402,0,0,0,0,0,0,0,0,0,0,449496,449291,0,0
0.193772,0,0,0,0,0,0,0,0,0,0,456365,462263,0,0
0.195198,0,0,0,0,0,0,0,0,0,0,460952,454770,0,0
0.196561,0,0,0,0,0,0,0,0,0,0,449614,449334,0,0
0.197918,0,0,0,0,0,0,0,0,0,0,443560,443820,0,0
0.199263,0,0,0,0,0,0,0,0,0,0,439492,438596,0,0
0.200604,0,0,0,0,0,0,0,0,0,0,437746,437551,0,0
0.201944,0,0,0,0,0,0,0,0,0,0,443365,443174,0,0
