elapsed_s,CP_LONG_PREEMPTIONS,CP_SQE_I_CACHE_STARVE,CP_SQE_IDLE,CP_SQE_PM4_STARVE_RB,CP_SQE_PM4_STARVE_IB1,CP_SQE_PM4_STARVE_IB2,CP_SQE_PM4_STARVE_IB3,CP_SQE_PM4_STARVE_FSDT,CP_SQE_PM4_STARVE_SDS,CP_SQE_MRB_STARVE,CP_SQE_RRB_STARVE,CP_SQE_VSD_STARVE,CP_VSD_DECODE_STARVE,CP_SQE_PIPE_OUT_STALL
0.521338,0,1587,456837,132,0,0,0,0,0,0,86,0,0,0
0.522939,0,1632,457877,132,0,0,0,0,0,0,87,0,0,0
0.524543,0,1586,456761,132,0,0,0,0,0,0,88,0,0,0
0.526158,0,1594,503524,132,0,0,0,0,0,0,85,0,0,0
0.527871,0,1632,414141,131,0,0,0,0,0,0,84,0,0,0
0.529365,0,1632,504481,132,0,0,0,0,0,0,88,0,0,0
0.530810,0,1711,454876,132,0,0,0,0,0,0,83,0,0,0
0.532381,0,1633,456945,132,0,0,0,0,0,0,88,0,0,0
0.534022,0,1596,447099,132,0,0,0,0,0,0,85,0,0,0
0.535626,0,1635,456820,132,0,0,0,0,0,0,87,0,0,0
0.537337,0,1594,470274,132,0,0,0,0,0,0,86,0,0,0
0.538796,0,1630,438249,132,0,0,0,0,0,0,87,0,0,0
0.540234,0,1629,427549,132,0,0,0,0,0,0,83,0,0,0
0.541671,0,1594,427599,132,0,0,0,0,0,0,87,0,0,0
0.543147,0,1624,577321,132,0,0,0,0,0,0,86,0,0,0
0.545038,0,1634,450871,132,0,0,0,0,0,0,84,0,0,0
0.546484,0,1628,487426,132,0,0,0,0,0,0,86,0,0,0
0.547988,0,1720,448030,133,0,0,0,0,0,0,86,0,0,0
0.549423,0,1634,451347,131,0,0,0,0,0,0,85,0,0,0
0.550893,0,1596,440864,131,0,0,0,0,0,0,85,0,0,0
