elapsed_s,HLSQ_BV_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_FS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_BV_CONST_BUF_FULL_BLOCK_CPI,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,HLSQ_FS_INS_BUF_FULL_BLOCK_CPI
0.632335,0,0,0,0,0,0
0.633576,0,0,0,0,0,0
0.634814,0,0,0,0,0,0
0.636051,0,0,0,0,0,0
0.637308,0,0,0,0,0,0
0.638598,0,0,0,0,0,0
0.639888,0,0,0,0,0,0
0.641037,0,0,0,0,0,0
0.642333,0,0,0,0,0,0
0.643622,0,0,0,0,0,0
0.644978,0,0,0,0,0,0
0.646419,0,0,0,0,0,0
0.647725,0,0,0,0,0,0
0.648879,0,0,0,0,0,0
0.650305,0,0,0,0,0,0
0.651626,0,0,0,0,0,0
0.653193,0,0,0,0,0,0
0.655865,0,0,0,0,0,0
0.657193,0,0,0,0,0,0
0.658639,0,0,0,0,0,0
0.659943,0,0,0,0,0,0
0.661241,0,0,0,0,0,0
0.662607,0,0,0,0,0,0
0.664079,0,0,0,0,0,0
0.665443,0,0,0,0,0,0
0.666735,0,0,0,0,0,0
0.668125,0,0,0,0,0,0
0.669621,0,0,0,0,0,0
0.670961,0,0,0,0,0,0
0.672315,0,0,0,0,0,0
0.673880,0,0,0,0,0,0
0.675312,0,0,0,0,0,0
0.676815,0,0,0,0,0,0
0.678111,0,0,0,0,0,0
0.679398,0,0,0,0,0,0
0.680684,0,0,0,0,0,0
0.681973,0,0,0,0,0,0
0.683259,0,0,0,0,0,0
0.684590,0,0,0,0,0,0
0.685878,0,0,0,0,0,0
0.687162,0,0,0,0,0,0
0.688446,0,0,0,0,0,0
0.689860,0,0,0,0,0,0
0.691220,0,0,0,0,0,0
0.692577,0,0,0,0,0,0
0.693871,0,0,0,0,0,0
0.695156,0,0,0,0,0,0
0.696441,0,0,0,0,0,0
0.697728,0,0,0,0,0,0
0.699195,0,0,0,0,0,0
0.700812,0,0,0,0,0,0
0.702139,0,0,0,0,0,0
0.704728,0,0,0,0,0,0
0.706936,0,0,0,0,0,0
0.708730,0,0,0,0,0,0
0.710225,0,0,0,0,0,0
0.711455,0,0,0,0,0,0
0.712679,0,0,0,0,0,0
0.713961,0,0,0,0,0,0
0.715203,0,0,0,0,0,0
0.716415,0,0,0,0,0,0
0.717714,0,0,0,0,0,0
0.718962,0,0,0,0,0,0
0.720214,0,0,0,0,0,0
0.721457,0,0,0,0,0,0
0.722697,0,0,0,0,0,0
0.723939,0,0,0,0,0,0
0.725187,0,0,0,0,0,0
0.726663,0,0,0,0,0,0
0.727942,0,0,0,0,0,0
0.729201,0,0,0,0,0,0
0.730510,0,0,0,0,0,0
0.731769,0,0,0,0,0,0
0.733082,0,0,0,0,0,0
0.734372,0,0,0,0,0,0
0.735671,0,0,0,0,0,0
0.736965,0,0,0,0,0,0
0.738259,0,0,0,0,0,0
0.739551,0,0,0,0,0,0
0.741073,0,0,0,0,0,0
0.742373,0,0,0,0,0,0
0.743667,0,0,0,0,0,0
