elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.140375,0,0,0,0,0,0
0.141724,0,0,0,0,0,0
0.143044,0,0,0,0,0,0
0.144399,0,0,0,0,0,0
0.145721,0,0,0,0,0,0
0.146899,0,0,0,0,0,0
0.148118,0,0,0,0,0,0
0.149347,0,0,0,0,0,0
0.150693,0,0,0,0,0,0
0.151873,0,0,0,0,0,0
0.153045,0,0,0,0,0,0
0.154223,0,0,0,0,0,0
0.155404,0,0,0,0,0,0
0.156571,0,0,0,0,0,0
0.157889,0,0,0,0,0,0
0.159062,0,0,0,0,0,0
0.160233,0,0,0,0,0,0
0.161404,0,0,0,0,0,0
0.162695,0,0,0,0,0,0
0.163982,0,0,0,0,0,0
0.165458,0,0,0,0,0,0
0.166800,0,0,0,0,0,0
0.168094,0,0,0,0,0,0
0.169396,0,0,0,0,0,0
0.170883,0,0,0,0,0,0
0.172168,0,0,0,0,0,0
0.173351,0,0,0,0,0,0
0.174713,0,0,0,0,0,0
0.176105,0,0,0,0,0,0
0.177504,0,0,0,0,0,0
0.178898,0,0,0,0,0,0
0.180180,0,0,0,0,0,0
0.181872,0,0,0,0,0,0
0.183056,0,0,0,0,0,0
0.184243,0,0,0,0,0,0
0.185420,0,0,0,0,0,0
0.186593,0,0,0,0,0,0
0.187803,0,0,0,0,0,0
0.189026,0,0,0,0,0,0
0.190259,0,0,0,0,0,0
0.191437,0,0,0,0,0,0
0.192728,0,0,0,0,0,0
0.193903,0,0,0,0,0,0
0.195084,0,0,0,0,0,0
0.196257,0,0,0,0,0,0
0.197486,0,0,0,0,0,0
0.198815,0,0,0,0,0,0
0.200318,0,0,0,0,0,0
0.201972,0,0,0,0,0,0
0.203162,0,0,0,0,0,0
0.204351,0,0,0,0,0,0
0.205745,0,0,0,0,0,0
0.206911,0,0,0,0,0,0
0.208152,0,0,0,0,0,0
0.209326,0,0,0,0,0,0
0.210501,0,0,0,0,0,0
0.211727,0,0,0,0,0,0
0.212900,0,0,0,0,0,0
0.214070,0,0,0,0,0,0
0.215240,0,0,0,0,0,0
0.216597,0,0,0,0,0,0
