elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
0.147051,0,0,104,0
0.148600,0,0,104,0
0.150215,0,0,104,0
0.151810,0,0,104,0
0.153362,0,0,104,0
0.154926,0,0,104,0
0.156474,0,0,104,0
0.158026,0,0,104,0
0.159575,0,0,104,0
0.161128,0,0,104,0
0.162680,0,0,104,0
0.164228,0,0,104,0
0.165791,0,0,104,0
0.167343,0,0,104,0
0.168892,0,0,104,0
0.170307,0,0,104,0
0.171698,0,0,104,0
0.173216,0,0,104,0
0.174768,0,0,104,0
0.176329,0,0,104,0
0.177881,0,0,104,0
0.179431,0,0,104,0
0.180983,0,0,104,0
0.182577,0,0,104,0
0.184126,0,0,104,0
0.185679,0,0,104,0
0.187243,0,0,104,0
0.188793,0,0,104,0
0.190347,0,0,104,0
0.191859,0,0,104,0
0.193260,0,0,104,0
0.194779,0,0,104,0
0.196328,0,0,104,0
0.197762,0,0,104,0
0.199213,0,0,104,0
0.200592,0,0,104,0
0.201982,0,0,104,0
0.203323,0,0,104,0
0.204659,0,0,104,0
0.206000,0,0,104,0
0.207330,0,0,104,0
0.208684,0,0,104,0
0.210055,0,0,104,0
0.211392,0,0,104,0
0.212727,0,0,104,0
0.214064,0,0,104,0
0.215395,0,0,104,0
0.216705,0,0,104,0
0.218015,0,0,104,0
0.219332,0,0,104,0
0.220642,0,0,104,0
0.221989,0,0,104,0
0.223298,0,0,104,0
0.224607,0,0,104,0
0.225916,0,0,104,0
0.227224,0,0,104,0
0.228531,0,0,104,0
0.229848,0,0,104,0
0.231201,0,0,104,0
0.232496,0,0,104,0
0.233790,0,0,104,0
0.235083,0,0,104,0
0.236378,0,0,104,0
0.237672,0,0,104,0
0.238966,0,0,104,0
0.240268,0,0,104,0
0.241612,0,0,104,0
0.242907,0,0,104,0
0.244200,0,0,104,0
0.245493,0,0,104,0
0.246816,0,0,104,0
0.248178,0,0,104,0
0.249480,0,0,104,0
0.250844,0,0,104,0
0.252205,0,0,104,0
0.253566,0,0,104,0
0.254926,0,0,104,0
0.256335,0,0,104,0
0.257753,0,0,104,0
0.259170,0,0,104,0
0.260532,0,0,104,0
0.261897,0,0,104,0
0.263257,0,0,104,0
0.264509,0,0,104,0
0.267189,0,0,104,0
0.268990,0,0,104,0
0.270498,109,1897,1918,0
0.272017,0,0,104,0
0.273749,0,0,104,0
0.275138,0,0,104,0
0.276521,0,0,104,0
0.277905,0,0,104,0
0.279336,0,0,104,0
0.280785,344,76178,69137,0
0.282260,0,0,104,0
0.283650,0,0,104,0
0.285034,0,0,104,0
0.286420,0,0,104,0
0.287805,0,0,104,0
0.289189,0,0,104,0
0.290572,0,0,104,0
0.291950,0,0,104,0
0.293345,0,0,104,0
0.294763,0,0,104,0
0.296143,0,0,104,0
0.300991,0,0,104,0
0.302377,0,0,104,0
0.303778,0,0,104,0
0.306369,0,0,104,0
0.307735,0,0,104,0
0.309124,0,0,104,0
0.310559,0,0,104,0
0.311944,0,0,104,0
0.313456,0,0,104,0
0.314865,0,0,104,0
0.316210,0,0,104,0
0.317552,0,0,104,0
0.318962,0,0,104,0
0.320301,0,0,104,0
0.321642,0,0,104,0
0.322982,0,0,104,0
0.324320,0,0,104,0
0.325670,0,0,104,0
0.327142,0,0,104,0
0.328703,0,0,104,0
0.330255,0,0,104,0
0.331803,0,0,104,0
0.333356,0,0,104,0
0.334907,0,0,104,0
0.336469,0,0,104,0
