elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.782784,0,0,0,0,0,0,0,0
0.784351,0,0,0,0,0,0,0,0
0.785920,0,0,0,0,0,0,0,0
0.787490,0,0,0,0,0,0,0,0
0.789062,0,0,0,0,0,0,0,0
0.790633,0,0,0,0,0,0,0,0
0.792214,0,0,0,0,0,0,0,0
0.793785,0,0,0,0,0,0,0,0
0.795353,0,0,0,0,0,0,0,0
0.796967,0,0,0,0,0,0,0,0
0.798538,0,0,0,0,0,0,0,0
0.800106,0,0,0,0,0,0,0,0
0.801676,0,0,0,0,0,0,0,0
0.803258,0,0,0,0,0,0,0,0
0.804825,0,0,0,0,0,0,0,0
0.806398,0,0,0,0,0,0,0,0
0.807966,0,0,0,0,0,0,0,0
0.809538,0,0,0,0,0,0,0,0
0.811106,0,0,0,0,0,0,0,0
0.812716,0,0,0,0,0,0,0,0
0.814181,0,0,0,0,0,0,0,0
0.815726,0,0,0,0,0,0,0,0
0.817298,0,0,0,0,0,0,0,0
0.818870,0,0,0,0,0,0,0,0
0.820441,0,0,0,0,0,0,0,0
0.822013,0,0,0,0,0,0,0,0
0.823586,0,0,0,0,0,0,0,0
0.825172,0,0,0,0,0,0,0,0
0.826745,0,0,0,0,0,0,0,0
0.828316,0,0,0,0,0,0,0,0
0.829758,0,0,0,0,0,0,0,0
0.831299,0,0,0,0,0,0,0,0
0.832869,0,0,0,0,0,0,0,0
0.834450,0,0,0,0,0,0,0,0
0.836032,0,0,0,0,0,0,0,0
0.837605,0,0,0,0,0,0,0,0
0.839178,0,0,0,0,0,0,0,0
0.840748,0,0,0,0,0,0,0,0
0.842325,0,0,0,0,0,0,0,0
0.843894,0,0,0,0,0,0,0,0
0.845468,0,0,0,0,0,0,0,0
0.847054,0,0,0,0,0,0,0,0
0.848624,0,0,0,0,0,0,0,0
0.850200,0,0,0,0,0,0,0,0
0.851770,0,0,0,0,0,0,0,0
0.853343,0,0,0,0,0,0,0,0
0.854916,0,0,0,0,0,0,0,0
0.856486,0,0,0,0,0,0,0,0
0.857941,0,0,0,0,0,0,0,0
0.859485,0,0,0,0,0,0,0,0
0.861101,0,0,0,0,0,0,0,0
0.862674,0,0,0,0,0,0,0,0
0.864246,0,0,0,0,0,0,0,0
0.865718,0,0,0,0,0,0,0,0
0.867267,0,0,0,0,0,0,0,0
0.868852,0,0,0,0,0,0,0,0
0.870287,0,0,0,0,0,0,0,0
