elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.736830,0,0,0,0,0,0
0.738388,0,0,0,0,0,0
0.740011,0,0,0,0,0,0
0.741582,0,0,0,0,0,0
0.743143,0,0,0,0,0,0
0.744702,0,0,0,0,0,0
0.746272,0,0,0,0,0,0
0.747725,0,0,0,0,0,0
0.749255,0,0,0,0,0,0
0.750902,0,0,0,0,0,0
0.752350,0,0,0,0,0,0
0.753881,0,0,0,0,0,0
0.755443,0,0,0,0,0,0
0.757001,0,0,0,0,0,0
0.758560,0,0,0,0,0,0
0.760194,0,0,0,0,0,0
0.761595,0,0,0,0,0,0
0.763048,0,0,0,0,0,0
0.764577,0,0,0,0,0,0
0.766134,0,0,0,0,0,0
0.767695,0,0,0,0,0,0
0.769254,0,0,0,0,0,0
0.770815,0,0,0,0,0,0
0.772375,0,0,0,0,0,0
0.773946,0,0,0,0,0,0
0.775508,0,0,0,0,0,0
0.777068,0,0,0,0,0,0
0.778669,0,0,0,0,0,0
0.780229,0,0,0,0,0,0
0.781787,0,0,0,0,0,0
0.783469,0,0,0,0,0,0
0.784928,0,0,0,0,0,0
0.786453,0,0,0,0,0,0
0.787964,0,0,0,0,0,0
0.789496,0,0,0,0,0,0
0.791058,0,0,0,0,0,0
0.792619,0,0,0,0,0,0
0.794178,0,0,0,0,0,0
0.795799,0,0,0,0,0,0
0.797361,0,0,0,0,0,0
0.798923,0,0,0,0,0,0
0.800484,0,0,0,0,0,0
0.802044,0,0,0,0,0,0
0.803605,0,0,0,0,0,0
0.805165,0,0,0,0,0,0
0.806819,0,0,0,0,0,0
0.808301,0,0,0,0,0,0
0.809704,0,0,0,0,0,0
0.811275,0,0,0,0,0,0
0.812836,0,0,0,0,0,0
0.814395,0,0,0,0,0,0
0.816010,0,0,0,0,0,0
0.817582,0,0,0,0,0,0
0.819143,0,0,0,0,0,0
0.820706,0,0,0,0,0,0
0.822264,0,0,0,0,0,0
0.823826,0,0,0,0,0,0
0.825386,0,0,0,0,0,0
0.826990,0,0,0,0,0,0
0.828566,0,0,0,0,0,0
0.830126,0,0,0,0,0,0
0.831687,0,0,0,0,0,0
0.833247,0,0,0,0,0,0
0.834810,0,0,0,0,0,0
0.836371,0,0,0,0,0,0
0.837931,0,0,0,0,0,0
0.839506,0,0,0,0,0,0
0.841068,0,0,0,0,0,0
0.842671,0,0,0,0,0,0
0.844300,0,0,0,0,0,0
0.845859,0,0,0,0,0,0
0.847421,0,0,0,0,0,0
