elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.850194,0,0,0,0,0,0
0.851420,0,0,0,0,0,0
0.852773,0,0,0,0,0,0
0.854120,0,0,0,0,0,0
0.855516,0,0,0,0,0,0
0.856970,0,0,0,0,0,0
0.858415,0,0,0,0,0,0
0.859809,0,0,0,0,0,0
0.861220,7,0,2,2,2,1
0.862632,0,0,0,0,0,0
0.864031,0,0,0,0,0,0
0.865427,0,0,0,0,0,0
0.866823,0,0,0,0,0,0
0.868272,0,0,0,0,0,0
0.869669,0,0,0,0,0,0
0.871063,0,0,0,0,0,0
0.872454,0,0,0,0,0,0
0.873886,0,0,0,0,0,0
0.875860,0,0,0,0,0,0
0.877251,0,0,0,0,0,0
0.882240,0,0,0,0,0,0
0.883639,0,0,0,0,0,0
0.885033,0,0,0,0,0,0
0.886586,0,0,0,0,0,0
0.888040,0,0,0,0,0,0
0.889472,0,0,0,0,0,0
0.890994,0,0,0,0,0,0
0.892403,0,0,0,0,0,0
0.893757,0,0,0,0,0,0
0.895107,0,0,0,0,0,0
0.896457,0,0,0,0,0,0
0.897805,0,0,0,0,0,0
0.899153,0,0,0,0,0,0
0.900513,0,0,0,0,0,0
0.901863,0,0,0,0,0,0
0.903287,0,0,0,0,0,0
0.904657,0,0,0,0,0,0
0.906058,0,0,0,0,0,0
0.907457,0,0,0,0,0,0
0.908848,0,0,0,0,0,0
0.910262,0,0,0,0,0,0
0.911674,0,0,0,0,0,0
0.913199,0,0,0,0,0,0
0.914764,0,0,0,0,0,0
0.916327,0,0,0,0,0,0
0.917888,0,0,0,0,0,0
0.919503,0,0,0,0,0,0
0.921108,0,0,0,0,0,0
0.922687,0,0,0,0,0,0
0.924251,0,0,0,0,0,0
0.925812,0,0,0,0,0,0
0.927244,0,0,0,0,0,0
0.928776,0,0,0,0,0,0
0.930350,0,0,0,0,0,0
0.931807,0,0,0,0,0,0
0.933230,0,0,0,0,0,0
0.934764,0,0,0,0,0,0
0.936369,0,0,0,0,0,0
0.937930,0,0,0,0,0,0
0.939496,0,0,0,0,0,0
0.941058,0,0,0,0,0,0
0.942622,0,0,0,0,0,0
0.944199,0,0,0,0,0,0
0.945759,0,0,0,0,0,0
0.947321,0,0,0,0,0,0
0.948883,0,0,0,0,0,0
0.950448,0,0,0,0,0,0
0.952056,0,0,0,0,0,0
0.953616,0,0,0,0,0,0
0.955192,0,0,0,0,0,0
0.956753,0,0,0,0,0,0
0.958576,0,0,0,0,0,0
0.960143,0,0,0,0,0,0
0.961704,0,0,0,0,0,0
0.963267,0,0,0,0,0,0
0.964829,0,0,0,0,0,0
0.966408,0,0,0,0,0,0
0.968012,0,0,0,0,0,0
0.969478,0,0,0,0,0,0
0.970889,0,0,0,0,0,0
0.972285,0,0,0,0,0,0
0.973678,0,0,0,0,0,0
0.975070,0,0,0,0,0,0
0.976472,0,0,0,0,0,0
0.977864,0,0,0,0,0,0
0.979442,0,0,0,0,0,0
0.980884,0,0,0,0,0,0
0.982424,0,0,0,0,0,0
0.984032,0,0,0,0,0,0
0.985595,0,0,0,0,0,0
0.987172,0,0,0,0,0,0
0.988734,0,0,0,0,0,0
0.990300,0,0,0,0,0,0
0.991863,0,0,0,0,0,0
0.993422,0,0,0,0,0,0
0.994986,0,0,0,0,0,0
0.996548,0,0,0,0,0,0
0.997994,0,0,0,0,0,0
0.999530,0,0,0,0,0,0
1.001091,0,0,0,0,0,0
1.002655,0,0,0,0,0,0
1.004218,0,0,0,0,0,0
1.005779,0,0,0,0,0,0
1.007341,0,0,0,0,0,0
1.008917,0,0,0,0,0,0
1.010480,0,0,0,0,0,0
1.012060,0,0,0,0,0,0
1.013458,0,0,0,0,0,0
1.014863,0,0,0,0,0,0
1.016437,0,0,0,0,0,0
1.017998,0,0,0,0,0,0
1.019578,0,0,0,0,0,0
1.021139,0,0,0,0,0,0
1.022706,0,0,0,0,0,0
1.024265,0,0,0,0,0,0
1.025825,0,0,0,0,0,0
1.027451,0,0,0,0,0,0
1.029013,0,0,0,0,0,0
1.030589,0,0,0,0,0,0
1.032195,0,0,0,0,0,0
1.033755,0,0,0,0,0,0
1.035317,0,0,0,0,0,0
1.036879,0,0,0,0,0,0
1.038443,0,0,0,0,0,0
1.040005,0,0,0,0,0,0
1.041579,0,0,0,0,0,0
1.043141,0,0,0,0,0,0
1.044703,0,0,0,0,0,0
1.046267,0,0,0,0,0,0
1.047873,0,0,0,0,0,0
1.049434,0,0,0,0,0,0
1.050998,0,0,0,0,0,0
1.052574,0,0,0,0,0,0
1.054134,0,0,0,0,0,0
1.055554,0,0,0,0,0,0
1.056956,0,0,0,0,0,0
1.058484,0,0,0,0,0,0
1.060045,0,0,0,0,0,0
1.061606,0,0,0,0,0,0
1.063180,0,0,0,0,0,0
1.064742,0,0,0,0,0,0
1.066306,0,0,0,0,0,0
1.067740,0,0,0,0,0,0
1.069271,0,0,0,0,0,0
1.070836,0,0,0,0,0,0
1.072389,0,0,0,0,0,0
1.073955,0,0,0,0,0,0
1.075562,0,0,0,0,0,0
1.077202,0,0,0,0,0,0
1.078766,0,0,0,0,0,0
1.080372,0,0,0,0,0,0
1.081934,0,0,0,0,0,0
1.084193,0,0,0,0,0,0
1.086104,0,0,0,0,0,0
1.087611,0,0,0,0,0,0
1.089018,0,0,0,0,0,0
1.090411,0,0,0,0,0,0
1.091805,0,0,0,0,0,0
1.093197,0,0,0,0,0,0
1.094588,0,0,0,0,0,0
1.096030,0,0,0,0,0,0
1.097421,0,0,0,0,0,0
1.098813,0,0,0,0,0,0
1.100380,0,0,0,0,0,0
1.101932,0,0,0,0,0,0
1.103460,0,0,0,0,0,0
1.104857,0,0,0,0,0,0
1.106398,0,0,0,0,0,0
1.107794,0,0,0,0,0,0
1.109184,0,0,0,0,0,0
1.110577,0,0,0,0,0,0
1.112149,0,0,0,0,0,0
1.113711,0,0,0,0,0,0
1.115275,0,0,0,0,0,0
1.116852,0,0,0,0,0,0
1.118418,0,0,0,0,0,0
1.119982,0,0,0,0,0,0
1.121544,0,0,0,0,0,0
1.123107,0,0,0,0,0,0
1.124671,0,0,0,0,0,0
1.126237,0,0,0,0,0,0
1.127858,0,0,0,0,0,0
1.129421,0,0,0,0,0,0
1.130987,0,0,0,0,0,0
1.132542,0,0,0,0,0,0
1.134095,0,0,0,0,0,0
1.135565,0,0,0,0,0,0
1.136967,0,0,0,0,0,0
1.138505,0,0,0,0,0,0
1.140068,0,0,0,0,0,0
1.141628,0,0,0,0,0,0
1.143189,0,0,0,0,0,0
1.144864,0,0,0,0,0,0
1.146430,0,0,0,0,0,0
1.147993,0,0,0,0,0,0
1.149566,0,0,0,0,0,0
1.151129,0,0,0,0,0,0
1.152690,0,0,0,0,0,0
1.154253,0,0,0,0,0,0
1.155816,0,0,0,0,0,0
1.157377,0,0,0,0,0,0
1.158942,0,0,0,0,0,0
1.160518,0,0,0,0,0,0
1.162078,0,0,0,0,0,0
