elapsed_s,CP_ICACHE_MISSES,CP_ICACHE_HITS,CP_ICACHE_STALL,CP_DCACHE_MISSES,CP_DCACHE_HITS,CP_DCACHE_STALLS,CP_AQE_SQE_STALL,CP_SQE_AQE_STARVE,CP_ISR_CYCLES,CP_SQE_MD8_STALL_CYCLES,CP_SQE_MESH_EXEC_CYCLES,CP_AQE_NUM_AS_CHUNKS,CP_AQE_NUM_MS_CHUNKS,CP_S_SKEW_BUFFER_FULL
0.107632,18,235,1704,0,0,0,0,0,0,0,0,0,0,0
0.109043,18,235,1593,0,0,0,0,0,0,0,0,0,0,0
0.110454,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.111865,18,235,1674,0,0,0,0,0,0,0,0,0,0,0
0.113275,18,231,1599,0,0,0,0,0,0,0,0,0,0,0
0.114686,18,235,1723,0,0,0,0,0,0,0,0,0,0,0
0.116095,18,235,1672,0,0,0,0,0,0,0,0,0,0,0
0.117454,18,235,1640,0,0,0,0,0,0,0,0,0,0,0
0.118869,18,231,1635,0,0,0,0,0,0,0,0,0,0,0
0.120280,18,235,1839,0,0,0,0,0,0,0,0,0,0,0
0.121691,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.123102,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.124513,18,235,1670,0,0,0,0,0,0,0,0,0,0,0
0.125925,18,235,1638,0,0,0,0,0,0,0,0,0,0,0
0.127337,18,231,1634,0,0,0,0,0,0,0,0,0,0,0
0.128842,18,231,1587,0,0,0,0,0,0,0,0,0,0,0
