elapsed_s,RBBM_S_RAS_BUSY
1.760173,0
1.761707,0
1.763286,0
1.764821,0
1.766355,0
1.767889,0
1.769427,0
1.770952,0
1.772523,0
1.773899,0
1.775402,0
1.776936,0
1.778511,0
1.779933,0
1.781439,0
1.782972,0
1.784513,0
1.786047,0
1.787583,0
1.789119,0
1.790672,0
1.792207,0
1.793742,0
1.795322,0
1.796857,0
1.798390,0
1.799925,0
1.801473,0
1.803007,0
1.804584,0
1.806117,0
1.807654,0
1.809189,0
1.810765,0
1.812318,0
1.813853,0
1.815390,0
1.816925,0
1.818459,0
1.819994,0
1.821529,0
1.822947,0
1.824489,0
1.826065,0
1.827602,0
1.829137,0
1.830672,0
1.832208,0
1.833756,0
1.835294,0
1.836829,0
1.838364,0
1.839899,0
1.841435,0
1.842970,0
1.844523,0
1.846058,0
1.847595,0
1.849131,0
1.850665,0
1.852200,0
1.853735,0
1.855284,0
1.856820,0
1.858396,0
1.859931,0
1.861466,0
1.863000,0
1.864357,0
1.865743,0
1.867247,0
1.868783,0
1.870318,0
1.871855,0
1.873382,0
1.874909,0
1.876280,0
1.877789,0
1.879327,0
1.880782,0
1.882168,0
1.883675,0
1.885213,0
1.886763,0
1.888306,0
1.889843,0
1.891428,0
1.892966,0
1.894503,0
1.896042,0
1.897593,0
1.899132,0
1.900671,0
1.902209,0
1.903749,0
1.905287,0
1.906825,0
1.908382,0
1.909919,0
1.911459,0
1.912998,0
1.914534,0
1.916073,0
1.917612,0
1.919166,0
1.920705,0
1.922285,0
1.923826,0
1.925365,0
1.926904,0
1.928436,0
1.929885,0
1.931259,0
1.932763,0
1.934299,0
1.935839,0
1.937702,0
1.939328,0
1.940709,0
1.942102,0
1.943477,0
1.944847,0
1.946213,0
1.947535,0
1.948902,0
1.950273,0
1.951649,0
1.953143,0
1.954714,0
1.956389,0
1.957917,0
1.959323,0
1.960832,0
1.962382,0
1.963920,0
1.965459,0
1.966995,0
1.968576,0
1.970155,0
1.971695,0
1.973247,0
1.974785,0
1.976323,0
1.977850,0
1.979341,0
1.980851,0
1.982387,0
1.983937,0
1.985466,0
1.986995,0
1.988577,0
1.990114,0
1.991654,0
1.993184,0
1.994723,0
1.996613,0
1.998145,0
1.999550,0
2.001058,0
2.002637,0
2.004175,0
2.005727,0
2.007268,0
2.008807,0
2.010344,0
2.011884,0
2.013422,0
2.014960,0
2.016514,0
2.018095,0
2.019583,0
