elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
0.603533,0,0,0,0
0.605084,0,0,0,0
0.606626,0,0,0,0
0.608169,0,0,0,0
0.609980,0,0,0,0
0.611568,0,0,0,0
0.613324,0,0,0,0
0.615113,0,0,0,0
0.616979,0,0,0,0
0.618796,0,0,0,0
0.620414,0,0,0,0
0.621960,0,0,0,0
0.623500,0,0,0,0
0.625104,0,0,0,0
0.626626,0,0,0,0
0.628340,0,0,0,0
0.630055,0,0,0,0
0.631844,0,0,0,0
0.633629,0,0,0,0
0.635410,0,0,0,0
0.637189,0,0,0,0
0.638894,0,0,0,0
0.640517,0,0,0,0
0.642264,0,0,0,0
0.644049,0,0,0,0
0.645839,0,0,0,0
0.647626,0,0,0,0
0.649419,0,0,0,0
0.651231,0,0,0,0
0.653018,0,0,0,0
0.654739,0,0,0,0
0.656498,0,0,0,0
0.658187,0,0,0,0
0.659896,0,0,0,0
0.661627,0,0,0,0
0.663385,0,0,0,0
0.665254,0,0,0,0
0.667027,0,0,0,0
0.668792,0,0,0,0
0.670604,0,0,0,0
0.672599,0,0,0,0
0.674079,0,0,0,0
0.675548,0,0,0,0
0.677013,0,0,0,0
0.678482,0,0,0,0
0.679947,0,0,0,0
0.681413,0,0,0,0
0.683070,0,0,0,0
0.684586,0,0,0,0
0.686198,0,0,0,0
0.687738,0,0,0,0
0.689580,0,0,0,0
0.691311,0,0,0,0
0.692827,0,0,0,0
0.694559,0,0,0,0
0.696380,0,0,0,0
0.698167,0,0,0,0
0.700060,0,0,0,0
0.701851,0,0,0,0
0.703638,0,0,0,0
0.705260,0,0,0,0
0.707008,0,0,0,0
0.708792,0,0,0,0
0.710515,0,0,0,0
0.712254,0,0,0,0
0.714205,0,0,0,0
0.715971,0,0,0,0
0.717546,0,0,0,0
0.719277,0,0,0,0
0.721347,0,0,0,0
0.723124,0,0,0,0
0.724826,0,0,0,0
0.726642,0,0,0,0
0.728505,0,0,0,0
0.730295,0,0,0,0
0.732085,0,0,0,0
0.733876,0,0,0,0
0.735651,0,0,0,0
0.737374,0,0,0,0
0.739124,0,0,0,0
0.740908,0,0,0,0
0.742684,0,0,0,0
0.744344,0,0,0,0
0.746187,0,0,0,0
0.747727,0,0,0,0
0.749512,0,0,0,0
0.751295,0,0,0,0
0.752932,0,0,0,0
0.754849,0,0,0,0
0.756403,0,0,0,0
0.757969,0,0,0,0
0.759499,0,0,0,0
0.761090,0,0,0,0
0.762585,0,0,0,0
