elapsed_s,RAS_LRZ_INTF_WORKING_CYCLES,RAS_BLOCKS,RAS_FALSE_PARTIAL_STILE,RAS_SLICE_BLOCK_NONEMTPY
1.433203,0,0,0,0
1.434753,0,0,0,0
1.436353,0,0,0,0
1.437920,0,0,0,0
1.439472,0,0,0,0
1.441024,0,0,0,0
1.442578,0,0,0,0
1.444132,0,0,0,0
1.445733,0,0,0,0
1.447214,0,0,0,0
1.448645,0,0,0,0
1.450041,0,0,0,0
1.451432,0,0,0,0
1.452867,0,0,0,0
1.454257,0,0,0,0
1.455759,0,0,0,0
1.457362,0,0,0,0
1.458830,0,0,0,0
1.460238,0,0,0,0
1.461666,0,0,0,0
1.463083,0,0,0,0
1.464501,0,0,0,0
1.465919,0,0,0,0
1.467767,0,0,0,0
1.469448,0,0,0,0
1.470883,0,0,0,0
1.472304,0,0,0,0
1.473725,0,0,0,0
1.475144,0,0,0,0
1.476603,0,0,0,0
1.478020,0,0,0,0
1.479548,0,0,0,0
1.481342,0,0,0,0
1.482927,0,0,0,0
1.484432,0,0,0,0
1.485998,0,0,0,0
1.487592,0,0,0,0
1.489189,0,0,0,0
1.490796,0,0,0,0
1.492442,0,0,0,0
1.494038,0,0,0,0
1.495632,0,0,0,0
1.497230,0,0,0,0
1.498822,0,0,0,0
1.500469,0,0,0,0
1.502070,0,0,0,0
1.503653,0,0,0,0
1.505123,0,0,0,0
1.506956,0,0,0,0
1.508602,0,0,0,0
1.510195,0,0,0,0
1.511785,0,0,0,0
1.513390,0,0,0,0
1.514975,0,0,0,0
1.516599,0,0,0,0
1.518169,0,0,0,0
1.519762,0,0,0,0
1.521355,0,0,0,0
1.522939,0,0,0,0
1.524455,0,0,0,0
1.526058,0,0,0,0
1.527649,0,0,0,0
1.529245,0,0,0,0
1.530837,0,0,0,0
1.532481,0,0,0,0
1.534074,0,0,0,0
1.535680,0,0,0,0
1.537300,0,0,0,0
1.538892,0,0,0,0
1.540536,0,0,0,0
1.542130,0,0,0,0
1.543721,0,0,0,0
1.545317,0,0,0,0
1.546885,0,0,0,0
1.548417,0,0,0,0
1.549855,0,0,0,0
1.551485,0,0,0,0
1.553182,0,0,0,0
1.554615,0,0,0,0
1.556041,0,0,0,0
1.557518,0,0,0,0
