elapsed_s,PC_US_STALL_CYCLES_UCHE0,PC_US_STALL_CYCLES_UCHE1,PC_US_UCHE_0_TRANS,PC_US_UCHE_1_TRANS,PC_US_BV_STALLED_BY_ATTR,PC_US_BV_STARVED_BY_RARB,PC_US_VPC_PRIM_COUNT_STALLS_BR,PC_US_VPC_PRIM_COUNT_STALLS_BV
0.718099,0,0,0,0,0,0,0,0
0.719665,0,0,0,0,0,0,0,0
0.721218,0,0,0,0,0,0,0,0
0.722921,0,0,0,0,0,0,0,0
0.724730,0,0,0,0,0,0,0,0
0.726471,0,0,0,0,0,0,0,0
0.728220,0,0,0,0,0,0,0,0
0.729856,0,0,0,0,0,0,0,0
0.731577,0,0,0,0,0,0,0,0
0.733257,0,0,0,0,0,0,0,0
0.734812,0,0,0,0,0,0,0,0
0.736460,0,0,0,0,0,0,0,0
0.738163,0,0,0,0,0,0,0,0
0.740043,0,0,0,0,0,0,0,0
0.741722,0,0,0,0,0,0,0,0
0.743354,0,0,0,0,0,0,0,0
0.744894,0,0,0,0,0,0,0,0
0.746312,0,0,0,0,0,0,0,0
0.747974,0,0,0,0,0,0,0,0
0.749387,0,0,0,0,0,0,0,0
0.750798,0,0,0,0,0,0,0,0
0.752397,0,0,0,0,0,0,0,0
0.753808,0,0,0,0,0,0,0,0
0.755239,0,0,0,0,0,0,0,0
0.756693,0,0,0,0,0,0,0,0
0.758103,0,0,0,0,0,0,0,0
0.759572,0,0,0,0,0,0,0,0
0.762098,0,0,0,0,0,0,0,0
0.763673,0,0,0,0,0,0,0,0
0.765537,0,0,0,0,0,0,0,0
0.767244,0,0,0,0,0,0,0,0
0.769038,0,0,0,0,0,0,0,0
0.770769,0,0,0,0,0,0,0,0
0.772636,0,0,0,0,0,0,0,0
0.774216,0,0,0,0,0,0,0,0
0.775845,0,0,0,0,0,0,0,0
0.777469,0,0,0,0,0,0,0,0
0.779092,0,0,0,0,0,0,0,0
0.780737,0,0,0,0,0,0,0,0
0.782344,0,0,0,0,0,0,0,0
0.783975,0,0,0,0,0,0,0,0
0.785638,0,0,0,0,0,0,0,0
0.787281,0,0,0,0,0,0,0,0
0.788969,0,0,0,0,0,0,0,0
0.790565,0,0,0,0,0,0,0,0
0.792146,0,0,0,0,0,0,0,0
0.793588,0,0,0,0,0,0,0,0
0.795040,0,0,0,0,0,0,0,0
0.796523,0,0,0,0,0,0,0,0
0.798140,0,0,0,0,0,0,0,0
0.799657,0,0,0,0,0,0,0,0
0.801173,0,0,0,0,0,0,0,0
0.802726,0,0,0,0,0,0,0,0
0.804336,0,0,0,0,0,0,0,0
0.805926,0,0,0,0,0,0,0,0
1.047780,0,0,0,0,0,0,0,0
1.055178,0,0,0,0,0,0,0,0
1.056759,0,0,0,0,0,0,0,0
1.058200,0,0,0,0,0,0,0,0
